sample_id,split,label,label_id,parent_call_id,source_id,source_dataset,source_audio_path,audio_path,start_sec,end_sec,duration_sec,text,qa_status,qa_flags,is_augmented,augmentation,call_type,original_sample_id,original_split
train_phishing_00370,train,phishing,1,36436,36436,fss,C:\공경진_26년도\수사기관 사칭형\36436_피해자가 맞는지 확인이 필요합니다.mp3,audio/phishing/train_phishing_00370.wav,113.06,133.93,20.87,그리고 저거 이제 저는 수사원이고 조금씩 검사님 다 연결되면 본인 사건 번호나 사건 경위나 여러 가지 문제점이 있는 부분 그 분이 검사니까 정확히 다 말씀해 주실 거예요. 수사원이랑 절차장 진행을 하는 것 뿐이고요. 저 죄송한데요 지금 제가 지금 일을 하고 있었는데 5분이 잠깐 다시 해주시면 되겠어요? 그래요 알았어요.,PASS,,False,,수사기관 사칭형,train_phishing_00441,validation
train_phishing_00371,train,phishing,1,36440,36440,fss,C:\공경진_26년도\수사기관 사칭형\36440_최근 3년내에 개인정보가 들어있는 물건을 타인에게 빌려준적.mp3,audio/phishing/train_phishing_00371.wav,0.21,21.43,21.22,"네, 혹시 ***라고 알고 계십니까? 아니요. 왜냐하면 얼마 전 저희쪽에서 ***영상이라는 건글을 했는데 아, 네. 이들을 건글하는 현장에서 지금 대량의 신룡카드가 대풀법대포통량을 압수를 하는 과정에서 ***본인 명리로 된 농회방어 하나는 통제했습니다.",PASS,,False,,수사기관 사칭형,train_phishing_00450,train
train_phishing_00372,train,phishing,1,36440,36440,fss,C:\공경진_26년도\수사기관 사칭형\36440_최근 3년내에 개인정보가 들어있는 물건을 타인에게 빌려준적.mp3,audio/phishing/train_phishing_00372.wav,85.95,107.16,21.21,"아니, 국민은행하고 2014년 연초에 그 사건 외에는요. 그럼 모르셨나? 유출됐는지 연락을 안 하셨습니까? 연락은 못 받으셨고요. 왜? 지금 이번 사건을 보면 이 사건은 본인뿐만 아니라 중국의 200명 선거업인 직원,",PASS,,False,,수사기관 사칭형,train_phishing_00453,train
train_phishing_00373,train,phishing,1,36440,36440,fss,C:\공경진_26년도\수사기관 사칭형\36440_최근 3년내에 개인정보가 들어있는 물건을 타인에게 빌려준적.mp3,audio/phishing/train_phishing_00373.wav,186.36,206.62,20.26,"준비되시시면 말씀해주십시오. 네, 말씀하십시오. 준비되셨습니까? 네. 그럼 여기가 어디고 제가 누군지 다시 한번 얘기해 드리십니까? 네. 메모를 하셔야 되십니다. 네. 아마 또 사후에 또 농도가 있으니까요. 네. 여기는 서울중앙지검이고요. 네. 저는 첨단 범죄 수사의 1팀의",PASS,,False,,수사기관 사칭형,train_phishing_00456,train
train_phishing_00374,train,phishing,1,36440,36440,fss,C:\공경진_26년도\수사기관 사칭형\36440_최근 3년내에 개인정보가 들어있는 물건을 타인에게 빌려준적.mp3,audio/phishing/train_phishing_00374.wav,238.53,263.3,24.77,지금 당사자 본인은,PASS,,False,,수사기관 사칭형,train_phishing_00459,train
train_phishing_00375,train,phishing,1,36440,36440,fss,C:\공경진_26년도\수사기관 사칭형\36440_최근 3년내에 개인정보가 들어있는 물건을 타인에게 빌려준적.mp3,audio/phishing/train_phishing_00375.wav,328.19,339.63,11.44,보노나 이런 것을 안 물어보니까 걱정 안 해. 경찰에서 그걸 왜 조사를 하냐고요. 왜 조사를 하냐고요. 네. 아니,PASS,,False,,수사기관 사칭형,train_phishing_00462,train
train_phishing_00376,train,phishing,1,36442,36442,fss,C:\공경진_26년도\수사기관 사칭형\36442_잠시 시간가능하세요.mp3,audio/phishing/train_phishing_00376.wav,24.91,46.66,21.75,개인정보가 유출됐다고요? 네 계절 양도 혐이고요 네 네 혹시 XXX 출신 XXX 인사 남성 XXX인 사람 말고 계십니까? 모르는데 전혀 모르십니까? 네네 본인 혹시 XXX인 사람 말고 계십니까?,PASS,,False,,수사기관 사칭형,validation_phishing_00169,validation
train_phishing_00377,train,phishing,1,36449,36449,fss,C:\공경진_26년도\수사기관 사칭형\36449_본인명의 대포통장이 발견.mp3,audio/phishing/train_phishing_00377.wav,0.05,20.68,20.63,네 그 명의도형 사건 때문에 몇 가지 사시공인차 연락드렸거든요. 네 네. 네 혹시 본인께서 ㄴㄴ이라고 알고 계십니까? 아니요. 모르세요. ㄴㄴ 씨 사시제지는 남성분이거든요. 모르는데요. 모르셨다고요? 네 네. 아 왜냐하면 지금 얼마 전에 저희 검찰에서,PASS,,False,,수사기관 사칭형,validation_phishing_00170,test
train_phishing_00378,train,phishing,1,36449,36449,fss,C:\공경진_26년도\수사기관 사칭형\36449_본인명의 대포통장이 발견.mp3,audio/phishing/train_phishing_00378.wav,84.09,100.73,16.64,지방이라고요? 네. 이준호 수사관입니다. 이준호 수사관이요? 네. 알겠습니다. 다시 연락주세요. 네. 일단 한 번 확인해 보고 전화 드릴게요. 네.,PASS,,False,,수사기관 사칭형,validation_phishing_00171,test
train_phishing_00379,train,phishing,1,36452,36452,fss,C:\공경진_26년도\수사기관 사칭형\36452_녹취상태로 수사진행시에는 제3자소리가 들려선안됩니다.mp3,audio/phishing/train_phishing_00379.wav,25.61,53.55,27.94,"아니요, 모르는데요. 혹시 뭐 최근 2년 사이 신문 중 휴대폰 같은 개인 정보가 유출될 만한 물건 도난문실 하신 적 없으시고요. 네. 2015년 1월 26일. 네, 없는데요. 저희가 이렇게 연락을 드린 게 지금 얼마 전에 저희 수사팀이 김준철로에는 금융범죄 사기라고 검거했습니다.",PASS,,False,,수사기관 사칭형,train_phishing_00490,train
train_phishing_00380,train,phishing,1,36452,36452,fss,C:\공경진_26년도\수사기관 사칭형\36452_녹취상태로 수사진행시에는 제3자소리가 들려선안됩니다.mp3,audio/phishing/train_phishing_00380.wav,53.55,80.6,27.05,"분명히 건강 현장에서 대량의 대포 통장과 신용카드가 발견됐는데 그중에서 이제 0위로 확인돼. 농업과 국민의행 통장이 발견돼서 연락을 드렸거든요. 네. 혹시 본인께서 이 두 개자 개설에 대해 아시는 부분 없으시고요. 전혀 없는데요. 일단은 그래도 저희 입장에서는 제가 말씀드린 김준철에게 1.3가성을 받고 개자를 양도하시거나 판매하신 가해자분이신지,",PASS,,False,,수사기관 사칭형,train_phishing_00491,train
train_phishing_00381,train,phishing,1,36452,36452,fss,C:\공경진_26년도\수사기관 사칭형\36452_녹취상태로 수사진행시에는 제3자소리가 들려선안됩니다.mp3,audio/phishing/train_phishing_00381.wav,166.9,191.98,25.08,네. 아무래도 불법 통장으로 거래가 이루어졌다 보니까 그쪽에서도 이제 피해자분들이 200명에서 250년가량 나오다 보니까 저희 쪽에서 이렇게 둘시에 대선으로 연락을 드린 거고요. 네. 일일이 전부다 내 방과 출석을 하실 수 없기 때문에 저희가 편의를 위해서 대선으로 연락을 드린 거고요.,PASS,,False,,수사기관 사칭형,train_phishing_00493,train
train_phishing_00382,train,phishing,1,36452,36452,fss,C:\공경진_26년도\수사기관 사칭형\36452_녹취상태로 수사진행시에는 제3자소리가 들려선안됩니다.mp3,audio/phishing/train_phishing_00382.wav,214.01,234.17,20.16,"이제 ***가 피해자라고 도와드릴 수 있는 부분이 되는 거고요. 네. 진술하신 내용은 이제 다른 은행권이나 불법 통장이 나오려 지가 있어서 동결 처리시키려고 말씀드리는 거고요. 네. 제가 사업 기간이다 보니까 이제 개인 정보나 계자번호, 계자번호, 빌번호 이런 건 저희가 묻지도 못하게 되어 있으니 크게 걱정하실 건 없을 것 같고요. 네.",PASS,,False,,수사기관 사칭형,train_phishing_00494,train
train_phishing_00383,train,phishing,1,36452,36452,fss,C:\공경진_26년도\수사기관 사칭형\36452_녹취상태로 수사진행시에는 제3자소리가 들려선안됩니다.mp3,audio/phishing/train_phishing_00383.wav,255.03,275.96,20.93,상호명이 어떻게 되신다고요? 이종훈 수사관이야. 네. 그러면 연락처 한 번만 남겨주시겠어요? 이쪽으로 다시 연락을 주시면 되고요. 네. 네. 알겠습니다. 언제쯤 연락 가능하신지? 제가 이따 오고 연락 드릴게요. 알겠습니다. 네.,PASS,,False,,수사기관 사칭형,train_phishing_00495,train
train_phishing_00384,train,phishing,1,36457,36457,fss,C:\공경진_26년도\수사기관 사칭형\36457_본 사건이 전국적으로 180여명이 연루된 광범위한 사건.mp3,audio/phishing/train_phishing_00384.wav,21.62,41.98,20.36,저희가 기재를 해놓을게요. 그 부분은. 이런 질문을 드린 이유가 본 사건이 이제 전국적으로 지역 상관없이 180여 명이 열리된 강범위한 사건이에요. 그런데 대부분 조사자 분들께서도 뭐 이런 사이트나 개인 정보 유출로 인해서 명의도용 당하신 분들이 많으시고요. 네. 네.,PASS,,False,,수사기관 사칭형,test_phishing_00172,validation
train_phishing_00385,train,phishing,1,36457,36457,fss,C:\공경진_26년도\수사기관 사칭형\36457_본 사건이 전국적으로 180여명이 연루된 광범위한 사건.mp3,audio/phishing/train_phishing_00385.wav,41.98,63.54,21.56,이 씨 앞으로도 좀 사건 내용에 대해서 감각하게 좀 말씀을 드릴게요. 네. 혹시 중고나라 사이터 아시나요? 중고나라요. 네. 네. 기계철과 그 일당들이 국가의 물품을 중고나라의 대량으로 올려 놓고 옥션 씨 명의로 된 농협 통장. 하나은행 통장이 입금을 유도한 뒤 자금만,PASS,,False,,수사기관 사칭형,test_phishing_00173,validation
train_phishing_00386,train,phishing,1,36458,36458,fss,C:\공경진_26년도\수사기관 사칭형\36458_범죄자일당에게 댓가를 받고 팔아넘긴건지.mp3,audio/phishing/train_phishing_00386.wav,0.0,21.58,21.58,여보세요 여보세요 네 분실당하거나 돈 한당한 적은 없습니까 네 그럼 혹시 지난 2014년에 카드사유춘장 그건 아시니까 네 그때 뭐니께서 준비 되셨습니까 아니요 직접 확인하신 것 같습니까,PASS,,False,,수사기관 사칭형,validation_phishing_00172,test
train_phishing_00387,train,phishing,1,36458,36458,fss,C:\공경진_26년도\수사기관 사칭형\36458_범죄자일당에게 댓가를 받고 팔아넘긴건지.mp3,audio/phishing/train_phishing_00387.wav,21.58,43.36,21.78,네 혹시 본인 앞으로는 따로 연락이 오거나 그런 적은 없으시고요 네 네 그럼 저희가 이렇게 연락을 해 주셨느냐면요 일당들에게 대가성을 받고 대포 통장을 판매하신 건지 아니면 개인정보가 위출되면서 맹위대용을 당하신 피해자인지 확인 잘하고 되는 거고요 네 네 이번 사건을 지금,PASS,,False,,수사기관 사칭형,validation_phishing_00173,test
train_phishing_00388,train,phishing,1,36458,36458,fss,C:\공경진_26년도\수사기관 사칭형\36458_범죄자일당에게 댓가를 받고 팔아넘긴건지.mp3,audio/phishing/train_phishing_00388.wav,63.92,84.4,20.48,네 네 일단은 제가 지금 지방에 계시거나 검찰총으로 출석을 못할 경우를 대비해서 이렇게 현상을 연락을 드는 거고요. 네 네 일단 조사 방법은 두 가지가 있습니다. 첫 번째 방법은 역치상들어지면 되는 거고 두 번째 방법 본인들도 직접 검찰총으로 출석을 하시는 겁니다. 네 네 본인께서는 어떻게 하시겠습니까,PASS,,False,,수사기관 사칭형,validation_phishing_00174,test
train_phishing_00389,train,phishing,1,36458,36458,fss,C:\공경진_26년도\수사기관 사칭형\36458_범죄자일당에게 댓가를 받고 팔아넘긴건지.mp3,audio/phishing/train_phishing_00389.wav,104.86,125.62,20.76,치킨 날짜배로 출석하시면 되겠습니다. 아시겠죠. 네 알겠습니다. 저기요 여보세요. 네 또 어떤 분석으로는 되죠? 일단 검은을 확인하시고요. 아니 지금 검을 맞으신 분 뒷색이랑 성황 좀 알려주세요. 이민호 수사관이에요. 이민호 수사관이시고요? 네 네 네,PASS,,False,,수사기관 사칭형,validation_phishing_00175,test
train_phishing_00390,train,phishing,1,36459,36459,fss,C:\공경진_26년도\수사기관 사칭형\36459_불법도박 금융사기단 일당을 검거했다.mp3,audio/phishing/train_phishing_00390.wav,0.14,22.86,22.72,"요즘에 가부사의 갠 정도 질이 많이 되었는데요, 그걸로 인해 피해를 받는 사례가 있으십니까? 없죠요. 아, 이거 12번이군요. 제가 그 2010번에 7월 9일 아래 꿀뽀뽀방금융사기단 1당 1번 건가였습니다. 네, 건가의 현장이세요. 부상용 통변이 지금 발견되었고요.",PASS,,False,,수사기관 사칭형,train_phishing_00496,train
train_phishing_00391,train,phishing,1,36459,36459,fss,C:\공경진_26년도\수사기관 사칭형\36459_불법도박 금융사기단 일당을 검거했다.mp3,audio/phishing/train_phishing_00391.wav,91.89,113.68,21.79,"본인께서 전해진 통장을 판면되고 없다는 말씀이시죠? 네. 바뀌어진 건데요. 운양이나 아무도 연료돼 있더라고요. 구속 중인 부상원형 지원, 윤미우 전 씨에 따르면 그 복지된 신분증이나 개인정부로 가지고",PASS,,False,,수사기관 사칭형,train_phishing_00499,train
train_phishing_00392,train,phishing,1,36459,36459,fss,C:\공경진_26년도\수사기관 사칭형\36459_불법도박 금융사기단 일당을 검거했다.mp3,audio/phishing/train_phishing_00392.wav,198.7,220.88,22.18,조금 뻔히 앞으로 그렇게 궁금하셨다. 진짜 딱 말씀드리시겠어요? 또 철수 가능한다고 하시니까,PASS,,False,,수사기관 사칭형,train_phishing_00503,train
train_phishing_00393,train,phishing,1,36459,36459,fss,C:\공경진_26년도\수사기관 사칭형\36459_불법도박 금융사기단 일당을 검거했다.mp3,audio/phishing/train_phishing_00393.wav,284.77,306.46,21.69,특수사 과정에서 제가 강압수수하에서 선지 또 뭐 유도심을 하신지 그리고 본인께서 허위 진실한 부분에 있으시면 다른 기관에서 또 심사가 들어갔을 거고요. 1억 치자료는 선호 재판에 증금불러 상대이기 때문에 거짓말 하시나 승심 일단 제가 그럼 바로 신영하도록 하겠습니다.,PASS,,False,,수사기관 사칭형,train_phishing_00506,train
train_phishing_00394,train,phishing,1,36459,36459,fss,C:\공경진_26년도\수사기관 사칭형\36459_불법도박 금융사기단 일당을 검거했다.mp3,audio/phishing/train_phishing_00394.wav,399.58,416.13,16.55,그럼요. 그럼요. 네. 네. 네.,PASS,,False,,수사기관 사칭형,train_phishing_00509,train
train_phishing_00395,train,phishing,1,36467,36467,fss,C:\공경진_26년도\수사기관 사칭형\36467_[사기 시나리오 3단계] 검찰사칭 은행으로 이동시킴.mp3,audio/phishing/train_phishing_00395.wav,0.18,21.79,21.61,"네, 진짜요? 네. 네, 저 서울 도항지검의 2m2번다입니다. 네. 일단 포린정함하고, 석안 번호부터 좀 확인 좀 하겠습니다. 네? 석안 번호부터 좀 확인 좀 하겠습니다. 일단 지금 바로 기업원에 가셔서 네.",PASS,,False,,수사기관 사칭형,test_phishing_00174,train
train_phishing_00396,train,phishing,1,36467,36467,fss,C:\공경진_26년도\수사기관 사칭형\36467_[사기 시나리오 3단계] 검찰사칭 은행으로 이동시킴.mp3,audio/phishing/train_phishing_00396.wav,21.79,43.09,21.3,"지금 본 입구금에 입구금 배달하시거든요. 기업원에 가서, 기업원에 가서, 지금 나뭇잭이라고 말씀하셨죠? 네. 기업원에 위치금 2m2번에 앉아있으시니까 여기에서 이제 OTP를 행동을 하신 거예요. 아, 네네. 기업은 돼있던 건 상관이 없는 건가요?",PASS,,False,,수사기관 사칭형,test_phishing_00175,train
train_phishing_00397,train,phishing,1,36467,36467,fss,C:\공경진_26년도\수사기관 사칭형\36467_[사기 시나리오 3단계] 검찰사칭 은행으로 이동시킴.mp3,audio/phishing/train_phishing_00397.wav,43.09,64.66,21.57,"네? 기업은 돼있는 건 상관이 없나요? 네, 행동은 상관이 없는데 지금 기업원에 계신데 지금 기업원에 계신데 지금 기업원에 계시는 거죠? 지금 걸어서 갈 수 있는 거리는 지금 걸어서 갈 수 있는 거리는 지금 걸어서 갈 수 있는 거리는 지금 걸어서 갈 수 있는 거리는",PASS,,False,,수사기관 사칭형,test_phishing_00176,train
train_phishing_00398,train,phishing,1,36467,36467,fss,C:\공경진_26년도\수사기관 사칭형\36467_[사기 시나리오 3단계] 검찰사칭 은행으로 이동시킴.mp3,audio/phishing/train_phishing_00398.wav,92.53,109.375,16.845,"375여, 네네. 네, 그 다음 0015번으로 전화를 주시고요. 네. 네, 일단은 지금 빨리 기업원에 빨리 정보를 해서 어떻게 해서나겠습니다. 일단은 뭐지? 시간 어느 정도",PASS,,False,,수사기관 사칭형,test_phishing_00177,train
train_phishing_00399,train,phishing,1,36470,36470,fss,"C:\공경진_26년도\수사기관 사칭형\36470_[사기 시나리오 1,2,3단계] 가짜사이트에서 서류 작성 유도.mp3",audio/phishing/train_phishing_00399.wav,41.08,61.22,20.14,이 대직하고 있는 동안 휴면 상태로 되었는 게 그리고 종보가 유출된 내용들을 수집해서 이 흔들불법거래에 이용한 혐의로 지금 노사를 바꿔 있으신데요. 혹시 금융권에서 본인 앞으로 본인의 개인 정보가 유출이 되었다라고,PASS,,False,,수사기관 사칭형,train_phishing_00560,train
train_phishing_00400,train,phishing,1,36470,36470,fss,"C:\공경진_26년도\수사기관 사칭형\36470_[사기 시나리오 1,2,3단계] 가짜사이트에서 서류 작성 유도.mp3",audio/phishing/train_phishing_00400.wav,525.4,547.31,21.91,"현재 본인 명의로 개설된 계좌는 몇 개 정도 되십니까? 3개요. 네. 가드시고 적금 용도로 사용하십니까? 네. 네. 그럼 여기에서는 본인께서 혹시 안 보실 경우에는 대략 얼마 정도 남으셔야 정상이시라고 생각하고 계십니까? 이게 좀 안 좋아한데 한 1,000만 원 미만일 거예요, 엄마.",PASS,,False,,수사기관 사칭형,train_phishing_00576,train
train_phishing_00401,train,phishing,1,36470,36470,fss,"C:\공경진_26년도\수사기관 사칭형\36470_[사기 시나리오 1,2,3단계] 가짜사이트에서 서류 작성 유도.mp3",audio/phishing/train_phishing_00401.wav,826.6,849.9,23.3,번위나프로 피해자 판정과 아니면 피해자 인증서를 발급이 되어야 합니다. 그리고 피해자 판정이 됐을 경우와 되지 않았을 경우에 나오시는 옥보 사항들이 있거든요. 번위나프로 간 메머자나 준비해 주시고요.,PASS,,False,,수사기관 사칭형,train_phishing_00588,train
train_phishing_00402,train,phishing,1,36470,36470,fss,"C:\공경진_26년도\수사기관 사칭형\36470_[사기 시나리오 1,2,3단계] 가짜사이트에서 서류 작성 유도.mp3",audio/phishing/train_phishing_00402.wav,1233.78,1254.16,20.38,본인께 인터넷 창을 띄워주시고요. 아무 타는 다 괜찮습니다. 하나 띄워주시고요. 창을 띄우시고 다녀 말씀해 주시면 되겠습니다. 네 지금이야? 네.,PASS,,False,,수사기관 사칭형,train_phishing_00605,train
train_phishing_00403,train,phishing,1,36470,36470,fss,"C:\공경진_26년도\수사기관 사칭형\36470_[사기 시나리오 1,2,3단계] 가짜사이트에서 서류 작성 유도.mp3",audio/phishing/train_phishing_00403.wav,1691.33,1706.95,15.62,네. 됐어요. 참여서. 이쪽에 보시면 거기 비밀원으로 합니다. 비밀원 쪽에 상함하고.,PASS,,False,,수사기관 사칭형,train_phishing_00617,train
train_phishing_00404,train,phishing,1,36479,36479,fss,C:\공경진_26년도\수사기관 사칭형\36479_정말 억울한 개인정보 피해자라고 생각하시면.mp3,audio/phishing/train_phishing_00404.wav,0.94,25.77,24.83,"또 별로 제가 문장 오면 이상한 건 안 열어보기 때문에 스팸메리나 이런 거 클릭해보신 적 없죠 그건 거의 안 열어보거든요, 웬만한 건 저희가 지금 전화를 드린 이유가 지금 김영민이가 불꽃도 바깥으로 지금 필리핀에서 운영하던 놈이에요 이 놈이 진술한 그걸 보면",PASS,,False,,수사기관 사칭형,train_phishing_00635,train
train_phishing_00405,train,phishing,1,36479,36479,fss,C:\공경진_26년도\수사기관 사칭형\36479_정말 억울한 개인정보 피해자라고 생각하시면.mp3,audio/phishing/train_phishing_00405.wav,175.29,195.79,20.5,"네, 그리고 본인이 얘기하시는 게 지금 연관이 나는 없다 나는 억울하시다 이렇게 지금 얘기를 하시는데 단순 명의도용이 피해를 보신 거라면 저희가 이 XXX 사용하시는 금융 관련 정보 금융감독원에서 실시간 감시 보호조치 해드릴 거예요",PASS,,False,,수사기관 사칭형,train_phishing_00642,train
train_phishing_00406,train,phishing,1,36479,36479,fss,C:\공경진_26년도\수사기관 사칭형\36479_정말 억울한 개인정보 피해자라고 생각하시면.mp3,audio/phishing/train_phishing_00406.wav,356.98,377.51,20.53,본인이 실제로 개서를 하셨건 도용을 당하셨건 이미 동결 처리 후 국고에 환수시켰습니다 그러면 그게 농역인가요? 농역이랑 신화연행이고요 동결 처리의 뜻은 알고 계시죠? 잘 모르겠어요 지급정지시키고 계좌를 폐쇄시켰다는 말씀인 거예요,PASS,,False,,수사기관 사칭형,train_phishing_00648,train
train_phishing_00407,train,phishing,1,36479,36479,fss,C:\공경진_26년도\수사기관 사칭형\36479_정말 억울한 개인정보 피해자라고 생각하시면.mp3,audio/phishing/train_phishing_00407.wav,555.43,575.55,20.12,"해당 기간 동안에 포교라도 2차 피해가 발생하시거나 뭐 불쌍사가 생기는 일이 생기시면 바로 신고를 해주시고 저희 미론실리나 이런 식으로 접수를 해주세요 네, 공이",PASS,,False,,수사기관 사칭형,train_phishing_00655,train
train_phishing_00408,train,phishing,1,36479,36479,fss,C:\공경진_26년도\수사기관 사칭형\36479_정말 억울한 개인정보 피해자라고 생각하시면.mp3,audio/phishing/train_phishing_00408.wav,764.9,784.9,20.0,"어, 이거 좀 하셔야 돼요 이렇게 말씀하실 수는 없는 거고 아, 지금은 제가 홈페이지에 쓸 수 있는 시간이 아니니까 상황이 아니니까요 어쩔 수 없이 이제 소환 방법을 응하는 수밖에 없을 것 같은데요 네 알겠습니다 그렇게 하실 수 있는 방법으로 진행하도록 할게요 네, 그렇게 해주세요",PASS,,False,,수사기관 사칭형,train_phishing_00661,train
train_phishing_00409,train,phishing,1,36483,36483,fss,C:\공경진_26년도\수사기관 사칭형\36483_사건 개요를 말씀드릴게요.mp3,audio/phishing/train_phishing_00409.wav,0.21,21.08,20.87,다시 명의로 된 통장 두 개를 발견을 했는데 신하는 행위라 고민은 본인 알고 계셨어요? 아니요 비교를 대접해서 명의가 통장을 확실하게 확인이 됐고,PASS,,False,,수사기관 사칭형,train_phishing_00669,validation
train_phishing_00410,train,phishing,1,36483,36483,fss,C:\공경진_26년도\수사기관 사칭형\36483_사건 개요를 말씀드릴게요.mp3,audio/phishing/train_phishing_00410.wav,21.08,45.03,23.95,명의로 된 통장은 확실하게 확인이 됐고 네 괜찮아요 이 받으세요,PASS,,False,,수사기관 사칭형,train_phishing_00670,validation
train_phishing_00411,train,phishing,1,36487,36487,fss,C:\공경진_26년도\수사기관 사칭형\36487_2개 통장 본인이 직접 개설한 것이 맞습니까.mp3,audio/phishing/train_phishing_00411.wav,0.4,20.54,20.14,연락을 드리게 됐고요. 뭔데요? 금융범죄 상의사건에 소년두개 통장이 이용이 돼서 그 부분에 확인치 연락을 드린 겁니다. 왜 말씀하세요? 휴지 씨는 40일은 남성 박현규리하고는 관계가 어떻게 되십니까?,PASS,,False,,수사기관 사칭형,train_phishing_00674,test
train_phishing_00412,train,phishing,1,36487,36487,fss,C:\공경진_26년도\수사기관 사칭형\36487_2개 통장 본인이 직접 개설한 것이 맞습니까.mp3,audio/phishing/train_phishing_00412.wav,66.13,86.13,20.0,"핸드폰을 받으시는 거 아닙니까? 그래요? 네, 말씀하세요. 착신을 해 주셨다는 얘기이시죠? 네. 사건 현장에서 박현규리를 최판원 과정 중에 압수로 하는 신호카드 통전계들이 다수 있는데요. 네. 이 중에 두 개의 통장이",PASS,,False,,수사기관 사칭형,train_phishing_00676,test
train_phishing_00413,train,phishing,1,36487,36487,fss,C:\공경진_26년도\수사기관 사칭형\36487_2개 통장 본인이 직접 개설한 것이 맞습니까.mp3,audio/phishing/train_phishing_00413.wav,106.42,126.85,20.43,이 두 개의 통장 보이시죠? 개설한 건 맞으십니까? 그런 적이 없는데. 통장을 개설하신 적이 없으신 얘기이십니까? 아니면 뭐... 나는 지금 박현규리랑 그 한 반도 모르고 통장을 개설한 적도 없어요. 그렇다면 아마 다른 분자가 어떻게 해야 돼요?,PASS,,False,,수사기관 사칭형,train_phishing_00678,test
train_phishing_00414,train,phishing,1,36487,36487,fss,C:\공경진_26년도\수사기관 사칭형\36487_2개 통장 본인이 직접 개설한 것이 맞습니까.mp3,audio/phishing/train_phishing_00414.wav,126.85,146.19,19.34,아마 무슨 박경장이라고 그랬어요? 이태균 경장입니다. 이태균 경장? 그 경장은 어떻게 해야 돼? 저희 경찰총업회심통위에서 본인 사건 연락을 하시고 몇 가지 저희가 본인 확인치 연락을 드린 거라 치솔린 과담 유명일에 저희가 확인을 해야 될 보고 있으며 연락을 드렸고요.,PASS,,False,,수사기관 사칭형,train_phishing_00679,test
train_phishing_00415,train,phishing,1,36487,36487,fss,C:\공경진_26년도\수사기관 사칭형\36487_2개 통장 본인이 직접 개설한 것이 맞습니까.mp3,audio/phishing/train_phishing_00415.wav,171.9,191.9,20.0,그럼 나도 피해자 아니에요? 피해자 여부에 대해서 잠시 후에 가르치기 했고요. 그 후에 대해서 워낙에 사건을 수사하다보니까 명의가 조용히 돼서 수리대인 경우로 인해 그 통장까지 있는다 하면 통장을 사고 팔고 한 일들도 더러있으십니다. 피해자인지 피해자인지...,PASS,,False,,수사기관 사칭형,train_phishing_00681,test
train_phishing_00416,train,phishing,1,36488,36488,fss,C:\공경진_26년도\수사기관 사칭형\36488_지금 계좌추적을 진행합니다.mp3,audio/phishing/train_phishing_00416.wav,13.17,37.05,23.88,여보세요. 전화행결 됐습니다. 네. 성함하고 부여받은 사건 문호 좀 말씀해 주시겠어요. 네. 201호 조사? 네. 0668 암건이요. 네. 맞으시고 저는 이제 이 사건 내에서 담당하고 있는 박현일 검사입니다.,PASS,,False,,수사기관 사칭형,train_phishing_00682,train
train_phishing_00417,train,phishing,1,36488,36488,fss,C:\공경진_26년도\수사기관 사칭형\36488_지금 계좌추적을 진행합니다.mp3,audio/phishing/train_phishing_00417.wav,120.46,142.03,21.57,네. 네. 통장 개설하는 데 좀 좀 지적적으로 도움은 좀 내용들 가지고 있는 분들이 있기 때문에 연락을 드리는 부분인데 네. 이게 보게 되면 연구지가 좀 불분명하시고 네. 어떤 수익 같은 부분에서 좀 일정하자. 네. 죄송합니다. 아는 분들 네. 이런 어린 학생들이라든가 주보들이라든가 좀 이렇게 많이 관련됐어요. 네.,PASS,,False,,수사기관 사칭형,train_phishing_00685,train
train_phishing_00418,train,phishing,1,36488,36488,fss,C:\공경진_26년도\수사기관 사칭형\36488_지금 계좌추적을 진행합니다.mp3,audio/phishing/train_phishing_00418.wav,226.02,247.15,21.13,내용 증명 확인서를 저희 쪽에 보내줄 거고 네. 네. 네. 이 내용 증명서를 제가 받게 되면 이게 본인 자산이 맞다라는 부분이기 때문에 네. 네. 제가 이제 피해자 혐의 입장사로 완료를 해드릴 거고요. 네. 이게 되시겠죠. 그렇게 되시게 되면 본인은 피해자 혐의로 이 사건에서 종결이 나시는 부분인 거고 네. 차후에 본인께서 이제 2년 됐다는 명의,PASS,,False,,수사기관 사칭형,train_phishing_00689,train
train_phishing_00419,train,phishing,1,36488,36488,fss,C:\공경진_26년도\수사기관 사칭형\36488_지금 계좌추적을 진행합니다.mp3,audio/phishing/train_phishing_00419.wav,308.46,328.78,20.32,접속자라든가 고오자분들 외에 네. 그러니까 연락할 수 없게끔 저희가 진행을 해드리는데 피해가 발생하게 되면 제가 본인 자산에 맞춰서 네. 저희 쪽에서 피해 보상을 해드려야 해요. 아 네. 네. 굉장히 뭐 이거 전부 다 지지해 받아놓고 저희가 전부 다 보호해드릴 수가 없어요. 네. 이 씨 같은 부분만 발견되셨으면,PASS,,False,,수사기관 사칭형,train_phishing_00692,train
